occurrence_no,record_type,reid_no,flags,collection_no,identified_name,identified_rank,identified_no,difference,accepted_name,accepted_rank,accepted_no,early_interval,late_interval,max_ma,min_ma,ref_author,ref_pubyr,reference_no,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,occurrence_comments,authorizer,enterer,modifier,abund_value,abund_unit,created,modified,accepted_name_orig
1124405,occ,,,142307,Pachythaerus nagaoi,species,18011,species not entered,Crassatella (Pachythaerus) nagaoi,subgenus,18011,Late Albian,,105.3,99.6,Tashiro and Takatsuka,1991,46201,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Pachythaerus),17518,18011,,M. Aberhan,T. Schossleitner,,,,4/11/13 17:30,4/11/13 2:30,Pachythaerus nagaoi
1124410,occ,,,142306,Pachythaerus nagaoi,species,18011,species not entered,Crassatella (Pachythaerus) nagaoi,subgenus,18011,Late Albian,,105.3,99.6,Tashiro and Takatsuka,1991,46201,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Pachythaerus),17518,18011,,M. Aberhan,T. Schossleitner,,,,4/11/13 17:34,4/11/13 2:34,Pachythaerus nagaoi
1125840,occ,,,142756,Crassatella macrodonta,species,17518,species not entered,Crassatella (Crassatella) macrodonta,genus,17518,Late Coniacian,Early Campanian,89.3,70.6,Dhondt and Dieni,1993,46335,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Aberhan,T. Schossleitner,T. Schossleitner,1,specimens,4/16/13 18:55,4/16/13 4:37,Crassatella macrodonta
1173558,occ,,,149848,Crassatella alta,species,66843,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Middle Eocene,,48.6,37.2,Ward,2007,48009,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Uhen,M. Uhen,,,,9/27/13 4:28,9/26/13 13:28,Crassatella uvasana
1173566,occ,,,127117,Crassatella alta,species,66843,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Middle Eocene,,48.6,37.2,Ward,2007,48009,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Uhen,M. Uhen,M. Uhen,,,9/27/13 4:40,9/26/13 13:40,Crassatella uvasana
1182800,occ,,,5386,Crassatella alta,species,66843,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Bartonian,,41.3,38,Ward,2007,48009,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Uhen,M. Uhen,,,,11/22/13 13:46,11/22/13 13:46,Crassatella uvasana
1230056,occ,,,161924,Crassatella uvasana,species,168157,,Crassatella (Crassatella) uvasana,species,168157,Bartonian,,41.3,38,Squires and Goedert,1995,52745,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,2,specimens,9/16/14 8:17,9/16/14 8:17,Crassatella uvasana
1232403,occ,,,162249,Crassatella franzeseii,species,17518,species not entered,Crassatella (Crassatella) franzeseii,genus,17518,Late Campanian,,83.5,70.6,Sava,2007,52857,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,A. Hendy,A. Hendy,,,,9/21/14 13:46,9/21/14 13:46,Crassatella franzeseii
1262844,occ,,uncertain species,167698,Crassatella conradiana,species,422737,,Crassatella (Crassatella) conradiana,species,402340,Late Campanian,,83.5,70.6,Elder,1991,54765,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,3/29/15 11:20,3/29/15 11:20,Crassatella conradiana
1262922,occ,,,167707,Crassatella conradiana,species,422737,,Crassatella (Crassatella) conradiana,species,402340,Late Campanian,,83.5,70.6,Elder,1991,54765,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,3/29/15 12:16,3/29/15 12:16,Crassatella conradiana
1264726,occ,,,144764,Crassatella saulae,species,17518,species not entered,Crassatella (Crassatella) saulae,genus,17518,Middle Campanian,,83.5,70.6,Elder and Miller,1989,54863,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,4/11/15 21:59,4/11/15 21:59,Crassatella saulae
1286229,occ,,,171393,Crassatella subregularis,species,323229,,Crassatella (Crassatella) subregularis,species,323229,Aptian,,125,113,Douvillé,1916,36012,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Manojlovic,,,,7/9/15 22:40,7/9/15 22:40,Crassatella subregularis
1289688,occ,,,171535,Crassatella dilatata,species,17518,species not entered,Crassatella (Crassatella) dilatata,genus,17518,Lutetian,,47.8,41.3,Taylor,1970,55927,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,21,specimens,7/29/15 6:20,7/29/15 6:20,Crassatella dilatata
1289689,occ,,,171535,Crassatella grignonensis,species,17518,species not entered,Crassatella (Crassatella) grignonensis,genus,17518,Lutetian,,47.8,41.3,Taylor,1970,55927,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,51,specimens,7/29/15 6:20,7/29/15 6:20,Crassatella grignonensis
1289690,occ,,,171535,Crassatella trigonata,species,17518,species not entered,Crassatella (Crassatella) trigonata,genus,17518,Lutetian,,47.8,41.3,Taylor,1970,55927,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,177,specimens,7/29/15 6:20,7/29/15 6:20,Crassatella trigonata
1289691,occ,,,171535,Crassatella tumidum,species,17518,species not entered,Crassatella (Crassatella) tumidum,genus,17518,Lutetian,,47.8,41.3,Taylor,1970,55927,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,20,specimens,7/29/15 6:20,7/29/15 6:20,Crassatella tumidum
1306040,occ,,,174826,Crassatella africana,species,17518,species not entered,Crassatella (Crassatella) africana,genus,17518,Early Campanian,,83.5,70.6,Förster,1975,57006,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,11/28/15 14:35,11/28/15 14:35,Crassatella africana
1322541,occ,,,177970,Crassatella sp. 2,species,17518,species not entered,Crassatella (Crassatella) sp. 2,genus,17518,Lutetian,,47.8,41.3,Sanders et al.,2015,58859,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,,,,4/12/16 12:07,4/12/16 12:07,Crassatella sp. 2
1322542,occ,,,177970,Crassatella sp. 3,species,17518,species not entered,Crassatella (Crassatella) sp. 3,genus,17518,Lutetian,,47.8,41.3,Sanders et al.,2015,58859,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,,,,4/12/16 12:07,4/12/16 12:07,Crassatella sp. 3
1322606,occ,,,177971,Crassatella sp. 1,species,17518,species not entered,Crassatella (Crassatella) sp. 1,genus,17518,Lutetian,,47.8,41.3,Sanders et al.,2015,58859,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,,,,4/12/16 13:23,4/12/16 13:23,Crassatella sp. 1
1322660,occ,,,177972,Crassatella sp. 1,species,17518,species not entered,Crassatella (Crassatella) sp. 1,genus,17518,Lutetian,,47.8,41.3,Sanders et al.,2015,58859,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,,,,4/12/16 13:33,4/12/16 13:33,Crassatella sp. 1
1322753,occ,,,177978,Crassatella subsulcata,species,17518,species not entered,Crassatella (Crassatella) subsulcata,genus,17518,Thanetian,,59.2,56,Pacaud,2007,58766,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,P. Wagner,,,4/12/16 21:10,4/12/16 21:10,Crassatella subsulcata
1332171,occ,,,179488,Crassatella arcacea,species,353370,,Crassatella (Crassatella) arcacea,species,353370,Early Santonian,,85.8,83.5,Milewicz,1988,59443,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Wagner,P. Wagner,,,,6/17/16 15:17,6/17/16 15:17,Crassatella arcacea
1333871,occ,,,179747,Crassatella kalitensis,species,344175,,Crassatella (Crassatella) kalitensis,species,344175,Middle Eocene,,48.6,37.2,Oppenheim,1908,59577,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,,,6/29/16 5:20,6/29/16 5:20,Crassatella kalitensis
1333872,occ,,,179747,Crassatella plumbea,species,344176,,Crassatella (Crassatella) plumbea,species,344176,Middle Eocene,,48.6,37.2,Oppenheim,1908,59577,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,,,6/29/16 5:20,6/29/16 5:20,Crassatella plumbea
1334612,occ,,,179897,Crassatella fusca,species,344474,,Crassatella (Crassatella) fusca,species,344474,Bartonian,,41.3,38,Yokoyama,1911,59679,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,7/3/16 19:03,7/3/16 19:03,Crassatella fusca
1334613,occ,,,179898,Crassatella fusca,species,344474,,Crassatella (Crassatella) fusca,species,344474,Bartonian,,41.3,38,Yokoyama,1911,59679,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,7/3/16 19:03,7/3/16 19:03,Crassatella fusca
1334643,occ,,,179911,Crassatella fusca,species,344474,,Crassatella (Crassatella) fusca,species,344474,Lutetian,,47.8,41.3,Yokoyama,1911,59679,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,7/3/16 19:08,7/3/16 19:08,Crassatella fusca
1334682,occ,,,179913,Crassatella fusca,species,344474,,Crassatella (Crassatella) fusca,species,344474,Middle Eocene,,48.6,37.2,Yokoyama,1911,59679,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,7/3/16 19:20,7/3/16 19:20,Crassatella fusca
1337471,occ,,,80184,Crassatella portelli,species,345649,,Crassatella (Crassatella) portelli,species,345649,Early Oligocene,,33.9,28.4,Devries,2016,59889,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,10,specimens,7/19/16 6:18,7/19/16 6:18,Crassatella portelli
1337473,occ,,,98346,Crassatella pedroi,species,345651,,Crassatella (Crassatella) pedroi,species,345651,Priabonian,,38,33.9,Devries,2016,59889,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,6,specimens,7/19/16 7:47,7/19/16 7:47,Crassatella pedroi
1337474,occ,,,180467,Crassatella rafaeli,species,345652,,Crassatella (Crassatella) rafaeli,species,345652,Priabonian,,38,33.9,Devries,2016,59889,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,,,,7/19/16 7:56,7/19/16 7:56,Crassatella rafaeli
1362926,occ,,uncertain species,185466,Crassatella mercedensis,species,382814,,Crassatella (Crassatella) mercedensis,species,382814,Maastrichtian,,72.1,66,Elder and Miller,1993,62141,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,4/23/17 23:50,4/23/17 23:50,Crassatella mercedensis
1362957,occ,,uncertain species,185471,Crassatella conradiana,species,422737,,Crassatella (Crassatella) conradiana,species,402340,Maastrichtian,,72.1,66,Elder and Miller,1993,62141,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,4/24/17 0:11,4/24/17 0:11,Crassatella conradiana
1363137,occ,,uncertain species,185494,Crassatella conradiana,species,422737,,Crassatella (Crassatella) conradiana,species,402340,Maastrichtian,,72.1,66,Elder and Miller,1993,62141,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,4/24/17 21:06,4/24/17 21:06,Crassatella conradiana
1363185,occ,,uncertain species,185508,Crassatella mercedensis,species,382814,,Crassatella (Crassatella) mercedensis,species,382814,Maastrichtian,,72.1,66,Elder and Miller,1993,62141,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Clapham,M. Clapham,,,,4/25/17 21:57,4/25/17 21:57,Crassatella mercedensis
1364684,occ,,,51518,Crassatella arcacea,species,353370,,Crassatella (Crassatella) arcacea,species,353370,Santonian,Early Campanian,86.3,70.6,Malchus et al.,1994,62295,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,W. Kiessling,M. Krause,M. Krause,2,specimens,5/15/17 8:24,5/17/17 8:38,Crassatella arcacea
1386669,occ,,,190550,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:14,12/11/17 16:14,Crassatella carolinensis
1386700,occ,,,190551,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:22,12/11/17 16:22,Crassatella carolinensis
1386718,occ,,,190552,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,M. Carrano,,,12/11/17 16:25,12/11/17 16:25,Crassatella carolinensis
1386732,occ,,,190553,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:35,12/11/17 16:35,Crassatella carolinensis
1386770,occ,,,190554,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:47,12/11/17 16:47,Crassatella carolinensis
1386809,occ,,,123474,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:51,12/11/17 16:51,Crassatella carolinensis
1386843,occ,,,87677,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Middle Campanian,,83.5,70.6,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 16:57,12/11/17 16:57,Crassatella carolinensis
1386896,occ,,,190555,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/11/17 17:14,12/11/17 17:14,Crassatella carolinensis
1387083,occ,,,190579,Crassatellites carolinensis,species,109953,recombined as,Crassatella (Crassatella) carolinensis,species,109952,Campanian,,83.6,72.1,Stephenson,1912,64076,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,M. Carrano,M. Carrano,,,,12/12/17 9:30,12/12/17 9:30,Crassatella carolinensis
1387689,occ,,,190786,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:16,12/17/17 23:16,Crassatella unioides
1387743,occ,,,184016,Crassatellites grandis,species,369042,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Selandian,,61.6,59.2,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:35,12/17/17 23:35,Crassatella uvasana
1387744,occ,,,184016,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Selandian,,61.6,59.2,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:35,12/17/17 23:35,Crassatella unioides
1387745,occ,,,184016,Crassatellites studleyi,species,364342,recombined as,Crassatella (Crassatella) studleyi,species,364342,Selandian,,61.6,59.2,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:35,12/17/17 23:35,Crassatella studleyi
1387779,occ,,,190781,Crassatellites grandis,species,369042,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:40,12/17/17 23:40,Crassatella uvasana
1387780,occ,,,190781,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:40,12/17/17 23:40,Crassatella unioides
1387799,occ,,,190788,Crassatellites grandis,species,369042,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:43,12/17/17 23:43,Crassatella uvasana
1387800,occ,,,190788,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:43,12/17/17 23:43,Crassatella unioides
1387809,occ,,,190790,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:45,12/17/17 23:45,Crassatella unioides
1387816,occ,,,190784,Crassatellites unioides,species,437569,recombined as,Crassatella (Crassatella) unioides,species,436346,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:46,12/17/17 23:46,Crassatella unioides
1387823,occ,,,190785,Crassatellites grandis,species,369042,subjective synonym of,Crassatella (Crassatella) uvasana,species,168157,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:51,12/17/17 23:51,Crassatella uvasana
1387824,occ,,,190785,Crassatellites stewartvillensis,species,364343,recombined as,Crassatella (Crassatella) stewartvillensis,species,364343,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:51,12/17/17 23:51,Crassatella stewartvillensis
1387842,occ,,,190780,Crassatellites claytonensis,species,364344,recombined as,Crassatella (Crassatella) claytonensis,species,364344,Paleocene,,66,56,Dickerson,1914,64128,Mollusca,7805,Bivalvia,16005,Carditida,97212,Crassatellidae,59901,Crassatella (Crassatella),17518,,,P. Holroyd,P. Holroyd,,,,12/17/17 23:57,12/17/17 23:57,Crassatella claytonensis
